OBJECTID,Tract,ZIP,Population,CIscore4,CIscoreP4,Pollution,Pollution Score,Pollution Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Characteristics,Pop. Characteristics Score,Pop. Characteristics Pctl,Child_10,Pop_10_64,Elderly_65,Hispanic,White,African_American,Native_American,Asian_American,Pacific_Islander,Other_Multiple,County,City,AB1500,CES3_DAC,CES4_DAC,CES_Any_DAC,CES_AnyAnd_AB1550,tracttxt,HTCTop2,HTCTop,HTCTop2_and_CES_DAC,Shape__Area,Shape__Length,x,y
7421,6037121600,91605,2735,53.0875828,90.9480585,66.586949,8.130253247,96.80149347,17,59.76967856,13.2,71.91771552,22.1,38.5678392,4.2,33.57626236,21.2,67.71863118,62.9468529,6.529634587,70.13363591,9.8355,72.2852,17.8793,33.2724,39.0494,1.3528,0,23.4369,0,2.8885,Los Angeles,Los Angeles,No,Yes,Yes,Yes,No,6037121600,No,No,No,1140306.436870575,4981.353422845297,,
7422,6037541802,90262,5306,52.73604867,90.69591528,64.65323312,7.894146922,95.5818295,47.7,95.17843584,16.8,80.98524834,37.2,64.89949749,5.1,45.78344612,22.9,73.72623574,64.40024588,6.680398679,72.08774584,15.3788,78.3076,6.3136,85.8085,0.98,10.9876,0,2.0166,0,0.2073,Los Angeles,Lynwood,Yes,Yes,Yes,Yes,Yes,6037541802,Yes,No,Yes,1094409.5900802612,4546.065035625848,,
7423,6037540700,90059,3230,72.57066751,99.39485628,64.42943549,7.866821275,95.38270068,41.9,91.33130853,14.1,74.75977805,61.4,92.60050251,13,94.31285789,21.4,68.54245881,88.92973091,9.22490355,98.78971256,15.418,76.6873,7.8947,70.7121,3.4365,25.0464,0,0.6811,0,0.1238,Los Angeles,Willowbrook,Yes,Yes,Yes,Yes,Yes,6037540700,Yes,Yes,Yes,1144133.567451477,4937.9447641839,,
7424,6037540901,90061,4904,72.2529865,99.38224912,65.23719616,7.965448694,96.01742377,45.6,94.03948368,17.7,82.63635133,45.9,77.31155779,6,57.24882874,40.6,98.78326996,87.44413828,9.070799308,98.14674735,11.9494,71.9413,16.1093,74.0212,3.0179,21.2887,0.2651,0.7341,0.102,0.571,Los Angeles,West Rancho Dominguez,Yes,Yes,Yes,Yes,Yes,6037540901,Yes,No,Yes,1165206.9521026611,4806.698567583833,,
7425,6037540800,90059,5287,51.47823508,89.43519919,63.07948639,7.701992759,94.25015557,33,83.44722855,2.7,21.42373799,24.6,43.73115578,2.4,9.721499219,16,43.89100127,64.43260451,6.68375532,72.15078164,15.7935,74.3711,9.8354,44.2217,0.0189,51.3335,0,0,0,4.426,Los Angeles,West Rancho Dominguez,Yes,Yes,Yes,Yes,Yes,6037540800,No,No,No,1993388.6885604858,8063.56009213538,,
7426,6037540902,90061,4707,58.70092279,94.90670701,60.16790598,7.346489369,91.11387679,30,80.18223235,6.5,46.00081202,36.7,64.17085427,13.7,95.28891202,20.1,63.25728771,77.02828313,7.990336586,89.15784165,9.7514,75.8657,14.3828,38.5171,1.1472,58.2962,0,0,0,2.0395,Los Angeles,West Rancho Dominguez,Yes,Yes,Yes,Yes,Yes,6037540902,No,No,No,2521719.9729003906,6336.069768797126,,
7427,6037541605,90221,4805,65.31026343,97.9072113,60.24581273,7.356001768,91.21344119,48.2,95.4188813,13.8,73.73122209,55.9,88.09045226,10.3,87.38938053,24.8,79.56907478,85.59034059,8.878500235,97.02471004,8.9282,83.1842,7.8876,73.1113,0.5619,23.7045,0,2.6223,0,0,Los Angeles,Compton,Yes,Yes,Yes,Yes,Yes,6037541605,Yes,Yes,Yes,867045.2312469482,4272.646638660368,,
7428,6037139303,91356,4260,43.74690656,80.43368633,59.54362856,7.27026522,90.25513379,8.7,36.90205011,18.4,84.16565164,42.2,72.39949749,6.4,61.53045289,22.2,71.15335868,58.00724483,6.01723668,62.41805345,9.6009,78.0516,12.3474,18.0516,58.3099,15.1878,0,3.6385,0.1408,4.6714,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037139303,Yes,Yes,Yes,415394.2119369507,2754.6301807978043,,
7437,6037139302,91356,5000,49.20782653,87.05244579,63.72860437,7.781249936,94.88487866,9.1,38.4712731,15.7,78.71159832,42.5,72.73869347,7.7,73.41228527,30,90.54499366,60.96350974,6.323897438,67.01966717,10.5,77.78,11.72,32.24,47.3,7.6,0.1,8.64,0,4.12,Los Angeles,Los Angeles,No,No,Yes,Yes,No,6037139302,Yes,Yes,Yes,335369.38471603394,2419.6031898209612,,
7441,6037131020,91335,6704,57.5109451,94.21331316,57.35913184,7.003538605,86.83260734,32.6,83.14350797,18.5,84.28745432,39.8,68.94472362,2.9,15.83810515,30.7,91.62230672,79.16224859,8.211698163,91.64145234,13.6933,78.4905,7.8162,69.6301,15.8264,2.9385,0,8.219,0.0597,3.3264,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037131020,No,No,No,1449697.9921531677,5365.629995720567,,
7454,6037404702,91706,5629,54.08752299,91.74230963,69.37177137,8.470279505,98.15805849,28,77.58795242,24.4,91.8121532,49.2,80.86683417,4.2,33.57626236,23.1,74.52471483,61.55799915,6.385565312,68.06606152,13.839,76.3724,9.7886,65.9975,3.3221,2.5049,0,27.838,0,0.3375,Los Angeles,Baldwin Park,Yes,Yes,Yes,Yes,Yes,6037404702,No,No,No,1153794.6714324951,4937.725765553533,,
7455,6037404701,91706,5665,55.86365135,93.15431165,69.14222856,8.442252374,98.03360299,38.7,88.97747406,17.7,82.63635133,34.7,61.28140704,2.8,14.39354503,16.8,48.0608365,63.79051844,6.617150124,71.12960161,12.0035,75.5163,12.4801,77.3169,3.9541,0.1942,0,18.2348,0,0.3001,Los Angeles,Baldwin Park,Yes,Yes,Yes,Yes,Yes,6037404701,Yes,No,Yes,1702692.1766281128,5567.937557540995,,
7456,6037408623,91745,3268,32.90088422,63.83005547,59.05571107,7.210690591,89.6453018,14.8,54.84687421,23.4,90.70239545,27.8,50.23869347,3.7,26.86100989,15.9,43.28263625,43.98614012,4.562792398,41.12455875,8.7821,64.9021,26.3158,30.6916,16.0649,2.6622,0,47.6744,0,2.907,Los Angeles,Hacienda Heights,No,Yes,No,Yes,No,6037408623,No,No,No,957205.9022598267,3986.1164058968093,,
7458,6037408401,91745,4389,54.19373813,91.79273828,75.47012373,9.214887117,99.62663348,22.5,69.19767148,14.6,76.32967925,23.4,41.48241206,4.5,37.71473191,21.9,70.22813688,56.69493126,5.881107109,60.53958649,6.8581,78.0588,15.0832,61.9959,9.501,2.5746,0,25.7462,0,0.1823,Los Angeles,Hacienda Heights,Yes,Yes,Yes,Yes,Yes,6037408401,No,No,No,1153420.6853408813,5186.009052404604,,
7467,6037109100,91345,2797,41.97158453,77.98789713,53.32732504,6.511255795,78.81767268,22.9,69.77980258,10.1,62.24116931,27.2,48.91959799,5.1,45.78344612,24.7,79.30291508,62.14064437,6.446004558,68.93595562,11.6553,63.2106,25.1341,63.3178,24.3475,0.286,0.2503,11.7984,0,0,Los Angeles,Los Angeles,Yes,No,Yes,Yes,Yes,6037109100,No,No,No,2714369.7070999146,8023.141146387472,,
7468,6037553702,90723,4723,60.12440024,95.75138679,65.52147014,8.000158489,96.21655258,37.6,87.87648697,13.9,74.09663013,49.9,81.62060302,4.9,43.0895367,22.2,71.15335868,72.44981995,7.515401142,83.32072617,15.5833,76.7521,7.6646,90.7898,0.7834,6.4789,0,1.4609,0,0.487,Los Angeles,Paramount,Yes,Yes,Yes,Yes,Yes,6037553702,Yes,No,Yes,856322.6717453003,5442.109414797222,,
7469,6037554101,90706,3548,44.02924354,80.90015129,48.2009548,5.885327006,65.67517113,35,85.32017211,21.4,88.34754365,47,78.51758794,11.4,90.86413326,30.9,91.90114068,72.12000855,7.48118898,82.92990419,17.8974,73.6753,8.4273,79.0868,8.2582,6.5389,0,4.5096,0,1.6065,Los Angeles,Bellflower,Yes,Yes,Yes,Yes,Yes,6037554101,Yes,Yes,Yes,473316.8850784302,3834.336936165354,,
7470,6037553802,90723,6881,64.68852065,97.6802824,68.53272085,8.367831604,97.72246422,30.4,80.66312326,8.8,56.85478414,58,90.15075377,9.9,85.82769391,32,93.25728771,74.52456192,7.730619319,86.09430156,17.759,72.1697,10.0712,76.6168,7.4698,11.321,0.1453,2.4706,0,1.9765,Los Angeles,Paramount,Yes,Yes,Yes,Yes,Yes,6037553802,Yes,No,Yes,1778822.8433685303,7434.40371520224,,
7471,6037554001,90706,3756,40.62322106,76.08421583,47.66555777,5.819955136,64.00746733,27.5,76.92989117,1.8,14.27798078,28.7,51.74623116,8.6,78.96928683,26.7,84.15716096,67.28834759,6.979988696,76.37418053,8.0671,80.4579,11.475,57.8009,21.6187,6.656,0,12.8594,0,1.065,Los Angeles,Bellflower,Yes,Yes,Yes,Yes,Yes,6037554001,No,No,No,1083053.4083709717,4907.703039115355,,
7472,6037602200,90250,7200,47.22118485,84.66969239,62.8284959,7.67134687,93.9639079,18.4,62.03492787,6,43.2940858,25.8,45.96733668,3.4,22.56637168,22.9,73.72623574,59.34039101,6.155527269,64.57387796,13.2778,76.2778,10.4444,46.1528,21.9861,15.1528,0.0417,8.9861,1.625,6.0556,Los Angeles,Del Aire,Yes,Yes,Yes,Yes,Yes,6037602200,No,No,No,2112354.6520004272,7211.313228923733,,
7473,6037603400,90249,4113,46.62248349,83.97629854,59.97358273,7.322762539,90.84007467,18,61.35155657,10.8,64.81255921,35.9,63.01507538,5.4,49.85684539,13.9,32.71229404,61.37699147,6.366788932,67.82652547,11.5001,71.116,17.3839,40.0195,15.1228,11.0625,0,25.2857,5.0571,3.4525,Los Angeles,Gardena,Yes,Yes,Yes,Yes,Yes,6037603400,No,No,No,1135085.33127594,4749.193758369435,,
7475,6037603004,90247,1549,33.46713737,64.88905698,44.69217745,5.456905989,55.91785937,16.4,58.50417616,14,74.44850453,36.5,63.90703518,4,30.88235294,16.4,46.02027883,59.12310561,6.13298771,64.17044881,9.1672,68.0439,22.7889,29.5675,4.4545,27.3725,0,38.1536,0,0.4519,Los Angeles,Gardena,Yes,Yes,No,Yes,Yes,6037603004,Yes,No,Yes,224712.66777038574,2501.5235634192873,,
7479,6037320300,91340,6734,47.2260597,84.68229955,56.94973947,6.953551877,86.1356565,37.3,87.54745634,24.2,91.5956151,42.8,73.20351759,2.6,11.86881832,25,80.13941698,65.47268581,6.791645556,73.71406959,13.2314,75.4975,11.2712,95.3222,1.8414,0.4158,1.8266,0.594,0,0,Los Angeles,San Fernando,Yes,Yes,Yes,Yes,Yes,6037320300,No,No,No,1716034.472202301,5577.095031389447,,
7480,6037291210,90247,5768,74.44457249,99.60917801,78.23097007,9.551985906,99.90043559,25.6,74.33561124,18,83.35363378,44.3,75.11306533,10.3,87.38938053,26.8,84.46134347,75.13192414,7.793622522,86.81290973,15.3606,73.4743,11.165,65.4126,7.0562,9.7087,0.2601,16.6262,0.2601,0.6761,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037291210,Yes,Yes,Yes,1242495.8134765625,4771.733855238362,,
7481,6037570203,90805,4165,69.37985881,98.94099849,67.42580884,8.232677867,97.17485999,33.2,83.61174386,12,68.65611043,66.2,95.61557789,9.3,83.22488287,28,86.79340938,81.24140646,8.427374413,93.77206253,19.88,73.9976,6.1224,67.467,3.1933,23.9136,0,3.5294,1.0324,0.8643,Los Angeles,Long Beach,Yes,Yes,Yes,Yes,Yes,6037570203,Yes,Yes,Yes,1304419.1807022095,4837.205824634193,,
7482,6037291220,90247,3640,77.2532794,99.86132123,81.90021513,10,100,31.6,81.92862566,20.1,86.75057518,51.5,83.49246231,4.5,37.71473191,26.1,82.78833967,74.47355208,7.72532794,86.00605144,12.7747,73.1593,14.0659,69.3407,3.9835,8.4341,0,16.3187,0,1.9231,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037291220,Yes,Yes,Yes,817856.9660720825,3754.5980378077616,,
7483,6037291300,90248,3037,53.28824876,91.12455875,80.89568122,9.877346609,99.98755445,11,45.17843584,6.8,47.67898227,16.3,25.25125628,2,6.298802707,18.1,54.626109,52.0087359,5.394996336,53.42914776,8.4952,68.8838,22.621,24.6296,14.7185,9.516,0.2305,43.3322,0.4939,7.0794,Los Angeles,Los Angeles,No,Yes,Yes,Yes,No,6037291300,No,No,No,2402012.415145874,9577.106339748087,,
7496,6037239202,90001,5999,76.23973682,99.7730711,67.22961378,8.208722489,97.08774113,52.9,97.60820046,23.3,90.58059277,57.5,89.66080402,9.1,82.32691307,46,99.59442332,89.53461258,9.287649439,98.94099849,16.8695,79.4799,3.6506,91.5986,0.1167,7.0512,0.6834,0,0,0.5501,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037239202,Yes,Yes,Yes,1279314.8152999878,4836.196902086557,,
7497,6037239201,90003,3753,72.93343657,99.45789208,65.15272301,7.955134539,95.95519602,51.8,97.29182485,18.3,84.04384896,52.7,84.94974874,6,57.24882874,43.6,99.39163498,88.38209521,9.168095928,98.60060514,18.2787,76.8452,4.8761,83.7996,0.7194,14.9747,0.1599,0,0,0.3464,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037239201,Yes,Yes,Yes,453170.23739624023,2709.1016433807877,,
7498,6037237402,90047,3335,43.04985569,79.56379223,43.90483839,5.360772047,53.72744244,29.5,79.58744622,10.6,64.13587766,35.9,63.01507538,4.1,32.27485685,40.7,98.82129278,77.41578175,8.030532788,89.498235,8.4858,74.9925,16.5217,56.072,1.8591,34.6927,0,0,0,7.3763,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037237402,No,No,No,521230.3270492554,2933.2424702906283,,
7499,6037237401,90044,4217,51.53014508,89.498235,45.72586462,5.583118987,58.60609832,41.7,91.19210326,12.3,69.4681283,47,78.51758794,7.6,72.52732952,42.5,99.252218,88.97533373,9.229634045,98.81492688,11.0505,80.7683,8.1812,74.5317,1.6125,23.3104,0,0,0,0.5454,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037237401,Yes,No,Yes,518331.35539245605,2912.810398593467,,
7500,6037237202,90047,4556,64.5002165,97.64246092,57.64368773,7.038282822,87.18108276,34.7,84.91521134,12.1,68.8591149,52.3,84.53517588,7.9,74.7397189,38.3,97.95944233,88.3445173,9.164197877,98.57539082,16.9227,74.8683,8.209,64.0474,4.1703,29.3898,0,1.5584,0.4609,0.3731,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037237202,Yes,No,Yes,1105271.6433105469,4385.989575181287,,
7501,6037237201,90044,3814,51.67078768,89.64952093,47.55852329,5.806886247,63.78344742,45.2,93.78638319,9.3,58.95249695,55.1,87.29899497,8.9,81.01249349,31.9,93.06717364,85.78017098,8.898191816,97.15078164,13.3718,79.549,7.0792,69.7955,1.1274,26.6911,0,1.9402,0,0.4457,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037237201,Yes,Yes,Yes,453449.5552062988,2709.1539585218025,,
7502,6037237101,90044,4409,57.70181712,94.33938477,51.30414637,6.264226082,73.60298693,47.6,95.10250569,20.4,87.21071864,59.8,91.5201005,4.2,33.57626236,43.3,99.36628644,88.79882326,9.211324172,98.75189107,17.555,74.484,7.961,70.1066,0.6351,26.5139,0,2.0866,0,0.6577,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037237101,Yes,Yes,Yes,627356.6506729126,3153.3662533868455,,
7503,6037236204,90008,3109,44.23827525,81.1522945,42.92190776,5.240756412,51.3130056,29.6,79.72665148,6.8,47.67898227,67,96.04271357,10.1,86.75169183,38.3,97.95944233,81.37469168,8.441200423,93.88552698,12.7694,82.1486,5.082,41.9106,4.5995,50.4021,0.3216,0.7076,0.3538,1.7047,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037236204,Yes,Yes,Yes,232584.47271728516,2034.8921304859105,,
7504,6037236203,90016,3118,41.19387417,76.92889561,48.79260452,5.95756732,67.33042937,21.8,67.78030878,3.1,24.76654486,63.1,93.75628141,,,33,94.47401774,66.65746965,6.914546148,75.37821483,14.3361,72.0975,13.5664,28.5119,3.7203,54.8428,1.0904,7.1841,0,4.6504,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037236203,Yes,Yes,Yes,334727.8285331726,3292.7250266769324,,
7505,6037234902,90043,4088,55.02559579,92.56177509,50.83469872,6.206906616,72.40821406,30.4,80.66312326,10.1,62.24116931,66.5,95.8040201,9.6,84.57834461,44.6,99.49302915,85.46232158,8.865220502,96.93645991,12.6957,73.3611,13.9432,47.2603,4.8434,41.316,0.4648,3.498,0.4892,2.1282,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037234902,Yes,Yes,Yes,447993.40869522095,3036.378877265892,,
7506,6037222001,90018,3142,45.60842262,82.74079677,46.42381297,5.668338342,60.77162414,29.1,79.06859023,3.7,29.530383,30.4,54.54773869,8.4,77.7589797,30.2,90.87452471,77.56654209,8.046171535,89.67473525,10.9803,77.8167,11.2031,61.9032,11.6805,24.1884,0,0.4137,0,1.8141,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037222001,No,No,No,474386.5920715332,2789.674929482537,,
7507,6037221602,90007,3030,45.37886967,82.37518911,53.72209265,6.559456842,79.68886123,43.5,92.52088079,43.4,98.98497767,60.4,91.90954774,5.9,56.19469027,35.3,96.31178707,66.69156964,6.918083427,75.44125063,14.6205,75.2145,10.165,84.0924,1.7822,5.0165,0,8.3828,0,0.7261,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037221602,Yes,Yes,Yes,522652.60708618164,3658.511889484608,,
7508,6037221601,90007,3141,51.07900153,88.94351992,52.72805152,6.438084617,77.423771,36.4,86.72487978,19.3,85.53254838,51.3,83.34170854,11.2,90.330557,33.6,95.05703422,76.48404757,7.933881669,88.61573374,9.6466,80.4839,9.8695,68.0357,9.3282,14.454,0,5.667,0,2.5151,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037221601,Yes,Yes,Yes,369973.53720092773,2529.3429311491027,,
7509,6037221402,90018,2851,50.42225861,88.31316188,59.95385521,7.320353812,90.77784692,21.9,68.03340926,23.4,90.70239545,48.1,79.8241206,11.3,90.59083811,31.2,92.28136882,66.40111429,6.887953766,74.94957136,11.0838,69.4142,19.5019,46.4398,12.0659,23.8513,0,15.2578,0,2.3851,Los Angeles,Los Angeles,No,No,Yes,Yes,No,6037221402,Yes,Yes,Yes,539624.3049659729,3916.704776991185,,
7513,6037301601,91201,6112,66.0783946,98.10892587,75.29580545,9.19360289,99.60174238,27.3,76.63882561,42.2,98.89024225,44.4,75.30150754,7.7,73.41228527,35.3,96.31178707,69.28813732,7.18743189,79.29904186,6.2664,72.284,21.4496,21.9404,69.0445,3.1086,0,4.2212,0,1.6852,Los Angeles,Glendale,Yes,Yes,Yes,Yes,Yes,6037301601,Yes,Yes,Yes,2265291.0729522705,7949.499792705749,,
7516,6037211120,90020,5635,40.59908497,76.04639435,52.4937905,6.409481393,76.78904792,15.5,56.47937231,34,97.29327379,45.1,76.24371859,9.1,82.32691307,27.2,85.27249683,61.06305079,6.334223079,67.22138174,8.1278,81.8456,10.0266,28.7134,6.0337,4.0106,0.1597,60.3904,0.2662,0.4259,Los Angeles,Los Angeles,No,No,Yes,Yes,No,6037211120,Yes,Yes,Yes,567101.7727661133,3208.900952483623,,
7517,6037572600,90810,5357,56.84373474,93.80988401,64.12844448,7.830070333,95.18357187,18.5,62.22475323,8.9,57.40966301,45.9,77.31155779,10.6,88.40447683,20.9,66.51457541,69.98453561,7.259671027,80.13111447,10.3043,76.1994,13.4964,51.4094,1.9414,8.9229,0.168,33.3956,1.4934,2.6694,Los Angeles,Long Beach,No,Yes,Yes,Yes,No,6037572600,No,No,No,1277052.4898376465,4791.1395054621835,,
7518,6037573300,90806,4158,52.39448459,90.41855774,51.29493899,6.263101861,73.56565028,50.8,96.86155404,17,81.35065638,59,90.94221106,11.8,91.78813118,31,92.0278834,80.64570477,8.365580786,93.14170449,17.1236,74.7956,8.0808,40.4521,3.2227,17.8211,0,38.5041,0,0,Los Angeles,Long Beach,Yes,Yes,Yes,Yes,Yes,6037573300,Yes,Yes,Yes,789551.9085083008,4038.7407710993975,,
7519,6037575300,90813,4360,59.56892948,95.46142209,52.07601665,6.358471289,75.78095831,42.7,92.0020248,26.3,93.38205441,63.3,93.83165829,15.1,96.88964081,14.5,35.81749049,90.31340676,9.368435708,99.24357035,16.6743,73.8761,9.4495,60.344,7.6376,10.2982,0.4817,19.656,0.711,0.8716,Los Angeles,Long Beach,Yes,Yes,Yes,Yes,Yes,6037575300,Yes,Yes,Yes,648423.8673782349,3220.9930636187896,,
7520,6037572900,90810,5360,62.96663111,97.07513868,63.93078902,7.805936641,95.02177971,42.5,91.79954442,25,92.36703207,57.2,89.35929648,9.3,83.22488287,29.2,89.21419518,77.76256549,8.066505533,89.96469995,15.8396,75.2985,8.8619,68.7127,3.5075,5.8209,0.0373,15.9328,2.1082,3.8806,Los Angeles,Long Beach,Yes,Yes,Yes,Yes,Yes,6037572900,Yes,Yes,Yes,773442.7148971558,3634.804513732599,,
7521,6037573201,90806,4597,62.69293907,96.93645991,59.34013688,7.245418926,89.95644057,40,89.97722096,18.1,83.55663825,52.2,84.39698492,4.7,40.60385216,31,92.0278834,83.41425457,8.652769385,95.51185073,13.4653,78.921,7.6137,62.8671,5.2643,8.2663,0,22.7105,0,0.8919,Los Angeles,Long Beach,Yes,Yes,Yes,Yes,Yes,6037573201,Yes,Yes,Yes,602443.1508102417,3157.1244816171047,,
7522,6037573100,90806,7547,48.72488244,86.42208775,54.49289009,6.653571056,81.35656503,33.3,83.80156922,9.4,59.37203952,39.2,67.85175879,3.2,19.58615305,21,66.85678074,70.59617074,7.323117471,80.82450832,13.8201,78.561,7.6189,55.9958,9.05,18.9612,0,10.958,0,5.0351,Los Angeles,Long Beach,Yes,Yes,Yes,Yes,Yes,6037573100,Yes,No,Yes,1186256.8715515137,4564.782272030775,,
7523,6037572700,90810,5268,50.89282554,88.75441251,59.03185936,7.207778302,89.60796515,23.9,71.19716527,7,48.72107186,35.2,62.07286432,8.2,76.69182717,11.2,19.39163498,68.06757637,7.060820048,77.43318205,12.9081,72.2285,14.8633,38.2118,2.4677,6.7198,0.3417,46.3933,3.1321,2.7335,Los Angeles,Long Beach,Yes,Yes,Yes,Yes,Yes,6037572700,No,No,No,1069205.9109420776,4272.058055858158,,
7524,6037572800,90810,986,60.15910204,95.77660111,59.14332571,7.221388322,89.78220286,20.1,65.03416856,2.2,17.25537962,85.4,99.79899497,20.2,99.27121291,,,80.30929066,8.330683709,92.83913263,4.9696,87.8296,7.2008,30.8316,18.9655,32.86,0,7.2008,0.4057,9.7363,Los Angeles,Long Beach,Yes,Yes,Yes,Yes,Yes,6037572800,Yes,Yes,Yes,1079962.2156295776,5048.517081034934,,
7526,6037542200,90221,7155,73.92059779,99.57135653,68.79617895,8.399999785,97.83447418,37.4,87.67400658,14.5,76.07254026,54.7,86.85929648,9.4,83.62831858,25.9,82.40811153,84.83427242,8.800071391,96.5204236,15.1642,75.7652,9.0706,71.4465,1.0482,26.2474,0,0,0,1.2579,Los Angeles,Compton,Yes,Yes,Yes,Yes,Yes,6037542200,Yes,No,Yes,1389043.1192626953,5184.8537393239385,,
7527,6037573202,90806,6379,58.28568491,94.62934947,55.65263561,6.795175754,83.58431861,40.5,90.35687168,11.5,67.19447828,44.3,75.11306533,6.8,65.62988027,25.3,81.03929024,82.68873619,8.577509548,95.02017146,16.9619,75.5134,7.5247,59.837,4.5148,15.4726,2.0693,17.6673,0,0.4389,Los Angeles,Long Beach,Yes,Yes,Yes,Yes,Yes,6037573202,Yes,Yes,Yes,648966.2681045532,3222.3386907395084,,
7539,6037541603,90222,3059,65.98968605,98.09631871,64.47780856,7.872727618,95.44492844,42.6,91.88812959,9.5,59.79158208,63.2,93.78140704,11.4,90.86413326,30.1,90.67173638,80.80458058,8.382061371,93.29299042,16.6067,75.0245,8.3687,83.7856,1.8634,12.6512,0,0.7846,0,0.9153,Los Angeles,Compton,Yes,Yes,Yes,Yes,Yes,6037541603,Yes,Yes,Yes,1254616.958267212,6254.513810158374,,
7545,6037551700,90242,6262,42.96581244,79.43772063,53.62555471,6.547669578,79.43995022,24,71.32371552,10.3,63.03965354,37.4,65.27638191,4.8,41.8401874,23.5,75.67807351,63.25886818,6.562000713,70.46142209,11.6097,77.3714,11.0188,79.5752,10.5877,3.1779,0,3.4174,0.9741,2.2676,Los Angeles,Downey,Yes,Yes,Yes,Yes,Yes,6037551700,No,No,No,1301318.167137146,4821.816698897474,,
7546,6037553602,90723,4752,49.76441725,87.59455371,63.63108139,7.769342399,94.76042315,28.4,78.13211845,3.1,24.76654486,38.5,66.8718593,5.2,46.99375325,19.9,62.4207858,61.74756066,6.405229001,68.36863338,12.4369,80.5976,6.9655,72.7694,4.9663,18.6448,0.3577,1.5362,1.7256,0,Los Angeles,Paramount,Yes,Yes,Yes,Yes,Yes,6037553602,No,No,No,605688.3675689697,3356.9944879609616,,
7551,6037143200,91602,4085,31.75695827,61.97680282,59.84296685,7.306814365,90.59116366,4.1,16.79321691,6.1,43.87603194,21,36.28140704,6.5,62.40239459,20.8,66.07097592,41.89825818,4.346211178,37.97276853,5.2387,85.1897,9.5716,16.8666,65.8262,3.4517,0,6.2179,0.6365,7.0012,Los Angeles,Los Angeles,No,Yes,No,Yes,No,6037143200,No,No,No,958090.5486717224,4280.133804495679,,
7556,6037240010,90002,3737,66.4278642,98.22239032,58.10119749,7.094144673,87.92781581,56.4,98.6332574,18.3,84.04384896,65.8,95.41457286,12.2,92.64705882,29.4,89.56907478,90.26832675,9.363759446,99.21835603,15.1458,78.6995,6.1547,74.1236,0.1338,25.2341,0,0,0,0.5084,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037240010,Yes,Yes,Yes,587841.9040374756,3721.584431085319,,
7557,6037238400,90047,4694,46.03999451,83.28290469,51.34050143,6.268665027,73.70255134,10.3,43.06504682,1.8,14.27798078,30.9,55.23869347,5.2,46.99375325,29,88.87198986,70.80197033,7.344465577,81.10186586,16.3826,60.7797,22.8377,17.8313,1.9599,76.9919,1.0013,0,0.3409,1.8747,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037238400,No,No,No,1302685.9291000366,4844.403962469411,,
7558,6037240020,90002,5223,60.2194806,95.81442259,51.75068957,6.318748918,74.94710641,45.4,93.86231334,18.1,83.55663825,67.7,96.50753769,8.7,79.72410203,30.9,91.90114068,91.87366699,9.530285408,99.53353505,17.7293,75.5122,6.7586,71.0511,0.3829,28.5085,0,0,0,0.0574,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037240020,Yes,Yes,Yes,722055.6091461182,3911.4445631374374,,
